views,likes,dislikes
379711,13162,161
261294,12213,151
340568,26074,309
987571,23020,2049
149725,1874,78
2897705,182771,5567
1440425,47553,8666
706352,49125,472
2243008,207890,1665
339840,2221,152
7404669,537092,18693
5443516,329583,5661
382967,9896,511
301290,13822,563
25235767,493804,49040
2524578,43735,2468
273889,2075,44
575350,12000,880
48092009,1528259,31253
1261832,14211,3634
590727,38387,274
688997,18883,329
235534,16420,127
428587,7862,238
1373408,23000,940
632302,11199,449
3136772,94128,12508
1371288,94401,5692
1104598,22008,801
447074,15895,137
444582,8383,228
561212,25752,335
5823258,63060,7855
380860,8370,195
2436423,131391,1579
1354564,32435,2614
3149309,76086,4869
5819901,197765,3025
666555,17085,576
3154213,49108,380
570673,4190,763
1964255,28024,1367
909319,34915,355
228722,5986,198
354807,6326,158
1969054,79416,1521
752976,60631,1157
929346,29923,683
1138858,74100,418
1096180,33031,5164
323239,10365,358
949689,36628,625
146888,5150,65
218319,10017,82
268229,4941,81
250600,9869,210
2247611,53818,1411
373788,18804,171
1112754,41147,808
339165,4109,626
564488,4131,309
584895,5593,404
341426,14507,445
719043,17039,5344
1712406,67642,1021
661316,14130,447
2369762,100288,2344
282107,11580,451
447636,16271,409
3512790,56242,2466
2299583,81818,690
247827,3692,157
492116,18268,561
1402708,24471,353
1506183,24982,565
418853,32040,143
7530020,341009,8461
593956,16047,441
841019,8722,548
603673,21228,744
894320,29203,5775
412532,16760,322
3024679,483428,2032
1177927,848,157
991931,19243,1456
318714,15229,139
5432735,165646,1712
11923823,277169,9434
63413342,1867399,109371
5454575,416007,3584
2879752,159845,24245
2063775,77802,642
1609405,66774,2787
844457,32636,402
2072140,52875,3821
744801,5319,413
3429565,54094,4343
738210,56681,372
491855,8687,317
331033,11333,248
947647,42581,1176
1052118,24469,2736
466605,7190,762
23746056,1014230,10541
227246,8491,202
216899,12094,281
2088187,8306,292
215155,4774,32
2146487,116915,3937
348521,8871,179
207221,6686,148
343010,3705,199
2747544,32176,1151
3270190,124678,1552
846892,40785,644
3266039,203349,4370
4216618,122986,8580
83119299,798345,69931
666430,33830,1785
525800,14423,562
3120616,52871,7605
3962616,219928,6998
14211432,368697,11325
3281144,36898,1207
495194,12562,754
12218726,103018,28739
403529,8006,130
27784769,797015,27154
2592351,49716,579
4355458,239153,7542
288208,7107,3692
1351058,35161,4183
775232,53794,462
976803,31107,953
1693989,50370,5782
1625310,33003,895
500901,9891,162
494687,4931,555
252958,15133,97
2793636,127559,7589
264747,3353,143
2553321,186428,3046
936298,19675,433
406389,6561,659
3972663,52411,1606
324273,3928,938
251733,6894,223
465835,36824,787
1368399,96734,2127
527763,7143,824
3816801,398814,2734
1341323,2328,761
606751,30707,596
2344775,42651,1948
518105,11156,1183
1766034,89999,2415
2383645,92170,2535
485549,8722,594
150238,3372,226
881178,48033,1590
293909,17998,545
4298977,10833,2506
1024433,39713,1109
297457,24968,329
895976,10786,597
1645095,37586,1630
531574,6961,315
661775,0,0
1117217,28144,772
488118,35034,556
1611997,30172,1320
703513,11938,536
2228287,54340,1272
857899,46530,3723
227592,7058,713
296540,8053,288
2815809,86905,2190
461187,4190,2572
356016,5530,454
3020990,140886,2094
320905,18175,578
1732872,46176,513
4711404,37864,1258
904585,13335,452
961176,10363,392
1328344,56361,1178
768504,21663,572
1172245,11557,294
582629,6912,302
332072,24149,267
1005750,6819,858
1419186,60316,790
264573,7813,554
360613,29644,364
293227,12449,324
767269,39738,621
784899,24944,1237
2714454,159162,2721
161172,9751,126
370329,44684,577
566820,18958,312
506636,13153,1643
269091,12100,347
830584,6143,3353
2284091,74189,2553
581030,5327,2435
590410,9484,577
1554217,62068,1335
6034688,249089,10045
573482,29641,531
2580403,51057,2052
1518036,24580,1479
768974,35260,2478
397141,13472,164
617541,43097,854
1427629,9261,1181
385671,28018,347
264825,12334,152
1017284,23314,2075
152177,1901,79
1536697,49645,8895
716868,49491,477
2312067,211151,1702
8265308,554628,19521
341643,2227,152
5670367,337846,5846
390296,10007,513
311597,14032,576
600496,12240,895
49282723,1539578,31747
295842,2162,44
1319132,14582,3703
618752,39137,279
714580,19597,343
263115,17524,156
432515,7916,240
1383096,23124,943
646874,11430,454
3302350,96198,13067
1392899,94879,5808
1111074,22116,810
455885,16322,139
458427,8529,233
570956,25918,336
5977291,64405,7949
432767,8753,225
3304069,51004,407
2505168,133455,1607
1372381,32605,2626
3184351,76825,4906
6354683,203628,3164
670517,17146,577
578123,4205,768
993495,36419,373
2030724,29031,1421
2120764,81168,1581
242630,6160,207
778189,61681,1179
938960,30058,689
1255277,76921,443
1108912,33206,5164
327848,10477,361
999501,37654,633
149184,5212,65
222311,10081,84
273563,5005,84
255148,9953,214
2317683,55207,1451
393068,19068,184
1117623,41250,811
352410,4305,635
567294,4137,309
589142,5617,406
345924,14661,447
734840,17127,5348
707166,14616,463
1791045,68689,1038
2379625,100546,2346
284574,11648,453
472562,16653,421
3523600,56317,2469
2336798,82987,699
260816,3808,158
496348,18342,563
1449149,24862,359
1533569,25371,577
423143,32229,143
7728096,345024,8631
605939,16240,445
894938,9071,603
608158,21336,747
904107,29383,5792
416508,16856,324
3057950,485914,2035
1182200,860,158
1006782,19437,1468
5745456,168153,1777
12482613,281508,9630
66492067,1892699,111156
5719219,420463,3640
2920101,160818,24544
1634017,67108,2801
2162548,80565,667
851131,32773,404
2096182,53088,3834
749214,5346,415
3464384,54442,4355
764457,57240,373
335698,11433,249
494293,8711,317
958358,42847,1184
1064702,24674,2746
24455488,1022579,10640
471070,7237,767
228646,8515,202
219948,12175,284
2092017,8368,292
218723,4820,34
2175188,118154,3980
368451,8984,184
3042366,33947,1244
210400,6762,152
344767,3709,199
3291206,124998,1555
850341,40859,643
87264467,815369,71494
672329,34047,1788
541990,14625,567
3154859,53209,7623
2303616,110998,2168
2249046,64194,1848
206258,10322,440
1918191,111886,2211
2703778,18185,1778
1290458,23327,507
486688,11540,12891
279964,7034,326
6088065,302753,10646
491936,14229,2307
294412,15363,1592
475730,8967,8226
523491,14551,127
1999896,40753,5422
266935,22085,174
213530,1524,51
1090412,65302,869
259441,16418,359
1265677,35948,1390
2209697,57461,6408
1058912,9400,1244
2272074,38826,1226
457688,5026,402
611344,11439,225
346394,17492,252
3128614,135686,9262
3220042,210612,3612
150691,2790,68
622967,8282,976
516556,1354,224
1190755,23255,558
4436455,58635,1800
505310,5079,1430
605443,41424,1094
1863148,110550,2563
2013553,3690,1380
626301,13311,223
712693,9233,1093
4663939,420670,3132
338607,8370,355
1890582,11190,141
668558,14462,1496
2553669,45860,2053
641650,31769,654
3010190,101660,2855
1884693,93554,2698
507760,8960,606
202190,4294,307
931426,49224,1750
364107,27540,402
324331,19221,596
114133,4979,66
5001221,11307,2610
1075180,40738,1154
948946,11249,650
1798973,38767,1677
769385,0,0
1290930,31235,885
591794,7408,338
1733840,31369,1390
514612,36022,589
764021,12348,558
906647,48415,3866
243157,7361,766
314196,8292,300
181010,6880,231
476635,4226,2585
440073,6130,501
335330,18576,587
2886546,88022,2206
3094883,143077,2130
928925,13579,464
4825841,38693,1303
1382248,57779,1211
813049,22608,582
1230269,11986,302
981210,10523,396
1009642,6846,861
1586996,64259,831
345345,24525,282
269305,7915,566
305005,12858,331
376234,30631,376
590856,19391,324
790764,40464,628
899032,28937,1418
382023,45652,586
2873081,164369,2773
165263,9865,128
514034,13256,1657
280464,12355,361
2365718,75522,2609
841607,6175,3387
600047,9588,588
1606383,62914,1359
6368612,259428,10331
592107,30295,542
1589452,25637,1510
2604115,51192,2059
859057,36309,2597
411591,13764,168
1607233,10916,1311
635365,43553,868
420076,29835,394
267553,12448,154
1040746,23559,2095
155388,1925,81
1638944,51804,9165
727995,49844,483
2379572,214731,1721
8983552,566303,20025
5822909,343377,5972
319932,14249,588
400001,10157,516
614306,12380,903
50285464,1548377,32083
311180,2217,44
1358616,14894,3755
297338,18935,181
743346,20218,351
434813,7960,243
1392464,23185,948
661803,11654,466
3418735,97564,13457
1410203,95248,5876
1116836,22188,817
463480,16678,145
470545,8658,236
578944,26078,340
486681,9118,242
6131880,65772,8068
3392843,51840,422
1384365,32801,2631
3220704,77531,4930
6848484,208955,3287
674298,17194,580
581275,4212,769
1057665,37500,387
2085267,29949,1471
2263062,82823,1612
256200,6365,213
794658,62413,1191
1365774,79334,460
947465,30179,690
1121734,33417,5167
334691,10687,369
1043330,38602,640
151535,5288,65
225644,10197,86
277960,5066,85
259404,10041,215
2369162,56280,1479
408186,19268,196
1123207,41359,812
363935,4485,644
569830,4150,310
756583,15360,479
593297,5626,408
1843401,69295,1046
349381,14759,447
749394,17212,5348
2391450,100780,2347
491961,16979,429
2362464,83778,704
270494,3882,161
500154,18420,571
1469424,25093,361
1556466,25716,586
427013,32392,144
7878506,348191,8747
618475,16394,448
902625,9195,604
611693,21433,748
912215,29530,5810
419836,16946,327
3098260,488662,2052
1185387,864,160
12843046,284379,9760
1013934,19541,1471
6051646,170206,1840
69089210,1912095,112620
5968290,424255,3683
2961794,161849,24818
1658305,67442,2813
2239708,82672,687
858337,32920,406
2119035,53262,3847
758927,5386,419
3495384,54732,4374
782865,57658,376
338915,11523,250
496707,8742,317
969307,43087,1192
1074385,24862,2755
25118028,1029243,10748
474495,7275,772
2095289,8415,294
230399,5208,37
2204925,119459,4017
386991,9083,190
879800,94762,5749
712290,17066,611
559561,40404,439
256923,16398,204
189267,5700,108
638391,26331,363
646953,20319,278
3756962,142150,4666
3723063,88706,3541
316931,2666,136
389617,13695,1329
865446,73741,874
3563160,23228,2327
2423001,126713,3153
1941757,28490,715
715954,16474,23469
449759,9367,624
6823188,325342,11567
1026043,28834,256
677541,18045,3794
364222,17931,2573
396680,26979,276
2452668,43165,6032
253263,9468,295
271503,1866,83
329904,18655,525
1215790,70398,1021
1395230,38268,1574
1429265,12160,1713
2529618,61252,6735
587123,6148,525
2468198,40343,1316
816315,43035,906
669165,12246,246
392684,18537,321
3800486,229633,4010
3356730,140243,10147
1271796,50830,411
776488,9522,1159
610952,1808,316
1321032,24837,612
4719135,61708,1923
605483,5634,1648
716495,44755,1281
2336645,121177,2901
780839,14830,265
1961103,95844,2857
754415,11215,220
805153,10114,1214
5445154,435835,3473
2654034,4795,1761
389004,9184,410
2333927,12694,160
3721588,110197,3177
246788,7659,72
760949,15964,1641
2712798,48424,2117
661249,32441,675
236342,4743,344
946386,49655,1783
140357,5458,78
409417,28900,449
337136,19754,608
5039488,11472,2645
1100625,41318,1167
985851,11577,664
814139,0,0
1881539,39356,1704
1410716,33498,966
606866,7420,339
1799294,31996,1434
529104,36556,601
801616,12535,568
942522,49869,3957
221751,10922,105
250579,7522,788
323031,8417,308
186572,7004,237
484054,4239,2590
501124,6658,556
3157440,144709,2155
2935573,88960,2225
351261,18847,601
945149,13719,474
4919531,39382,1355
1422461,58820,1227
1280852,12269,310
997733,10642,400
1733516,67222,881
853027,23432,593
1013494,6866,866
357422,24844,298
314714,13187,337
383220,31065,382
247795,7529,80
607418,19655,327
961548,30994,1585
804496,40976,629
390319,46270,593
3011436,168518,2855
168428,9961,130
519577,13309,1663
2431599,76424,2654
288345,12486,368
1688171,65232,1386
848996,6207,3409
607413,9693,592
6579022,265179,10500
1674138,27013,1538
2623310,51286,2072
921051,37108,2713
432140,14188,172
1729134,11597,1394
462016,31909,436
647271,43848,880
269677,12527,154
1055968,23713,2119
156660,1934,81
3013689,186934,5687
1684546,52779,9290
737136,50111,486
2433515,218021,1737
9649819,577584,20513
5908121,346354,6032
405072,10229,518
327080,14383,602
1388201,15177,3802
621006,12447,905
51058323,1554726,32338
318662,2235,46
326869,20140,202
762752,20876,360
436683,7983,243
1396590,23193,949
672560,11767,475
3514734,98840,13808
1121647,22259,819
469038,16949,145
479587,8784,238
584941,26170,340
552559,9518,265
3450300,52411,428
1394979,32961,2639
3244266,78006,4946
678107,17234,581
582290,4217,771
1108831,38429,404
2125918,30669,1513
2401478,84126,1657
274426,6601,222
1466426,81163,483
808340,62980,1205
955164,30332,692
1133088,33681,5188
345106,10975,375
1086185,39395,652
153550,5341,65
228417,10282,88
281858,5130,86
2401759,56960,1500
420874,19471,199
571918,4153,311
372342,4599,656
1127751,41451,813
801924,16036,501
1877801,69613,1054
597667,5649,408
761962,17305,5349
352299,14843,453
2399672,100960,2353
508371,17193,433
276834,3947,162
2383586,84426,709
502997,18482,575
1480870,25191,363
1576789,26048,593
429408,32508,144
8009842,350921,8861
629376,16548,454
909085,9288,604
614384,21493,749
422687,17027,328
3132248,490749,2083
1187812,868,160
13375071,289322,9959
1017884,19593,1472
6345613,172044,1879
6215935,428599,3744
71560694,1928392,113990
2997289,162747,25088
1678623,67740,2826
865233,33110,406
629179,21120,292
2141439,53450,3854
3523564,55112,4399
798810,58027,383
341276,11571,252
498613,8772,318
25757299,1036693,10869
861415,30214,2061
320963,6329,262
12213413,620700,8807
1453779,118688,9672
871012,34832,858
786345,14761,342
993913,107029,472
1156148,215244,1304
660186,52727,1066
824568,49550,881
186922,3118,56
1022087,20544,930
433349,22705,397
341544,8327,261
459901,15590,661
936166,32893,538
832301,54914,699
297200,2666,729
886578,24358,412
361887,13281,189
4179635,149445,5188
219523,3683,68
4219141,95607,4050
218554,9875,147
406803,3086,199
1249005,84753,1169
734982,95084,892
450145,14771,1564
9129695,332748,4708
156060,4477,186
239139,17650,182
474954,14272,193
260734,11056,392
3916530,24666,2549
1396553,70255,645
2653683,132538,3498
998362,70972,1608
2202287,29990,779
918558,51402,673
798766,18064,27605
532059,10519,737
1400092,41611,374
7188248,337670,12019
741807,19389,4306
390549,18893,2891
438997,28483,308
127541,14044,55
482888,9030,8474
291574,9991,397
2819125,44530,6463
292575,1956,97
364236,19680,596
1281420,73044,1098
1468453,39545,1648
1662114,13558,1957
659490,6657,574
2748212,63458,6938
1053090,48112,1140
2543790,40814,1350
702317,12602,263
1903668,66224,577
418392,18978,349
4199247,240449,4250
3533537,143459,10576
874946,10394,1227
637917,1934,345
1390000,25710,643
664762,5917,1786
425040,9769,436
4885407,63473,1988
2743796,129026,3146
803903,47042,1369
858206,15434,286
6172484,448001,3702
780834,11563,228
2019798,97568,2952
3198202,5334,1898
919003,11408,1361
323801,9918,92
2805864,13030,169
4426087,117964,3444
831511,16881,1692
416278,3317,239
264357,5081,370
153168,5648,92
954405,49865,1791
443932,30094,469
345883,20125,623
1126522,41809,1195
5080694,11686,2670
1033482,12008,679
844902,0,0
1910787,39662,1722
1856381,32619,1483
617253,7429,340
544374,37067,609
850935,12731,582
235136,11294,108
968388,50840,4011
259649,7735,812
329828,8509,313
190352,7099,237
559112,7155,590
3205871,145975,2177
3015584,89782,2265
366604,19220,620
271281,6531,739
962530,13846,477
5003403,39960,1510
1480903,59930,1248
1316102,12539,317
1855482,69412,924
1011732,10750,405
883022,24062,604
1016721,6877,871
368054,25146,313
322530,13454,343
287211,8465,94
387264,31268,387
1017597,32901,1693
620279,19880,336
813613,41273,634
3132313,172072,2917
403424,47303,602
170851,10033,130
522506,13339,1664
2479927,77042,2694
295014,12627,372
855367,6230,3435
613841,9766,594
6750850,270167,10654
1732339,27863,1567
2639904,51367,2079
980568,37919,2842
501626,33713,484
1783106,11805,1427
656811,44071,888
271501,12601,154
1066182,23819,2124
157453,1943,81
3034302,187627,5705
1709791,53246,9343
744979,50361,486
10278745,586613,20848
2476915,220311,1745
5973627,348605,6079
408762,10286,523
331194,14498,605
1418657,15441,3863
626014,12512,911
51748905,1560412,32557
323281,2240,47
778843,21408,364
353874,21196,208
437576,7991,246
1409167,23195,951
681339,11858,484
1126307,22336,821
473198,17159,147
618564,9865,300
591070,26273,341
3506209,52903,435
1411015,33243,2649
3264861,78501,4960
683593,17263,588
583720,4219,771
1155420,39057,414
2162592,31277,1544
2540402,85395,1702
293490,6809,236
1565082,82815,510
825762,63945,1221
963763,30541,695
1142930,33913,5208
356591,11266,383
1129959,40191,660
155058,5383,65
231946,10381,90
285469,5193,88
2425942,57444,1512
435259,19711,209
848928,16746,515
573567,4158,312
383022,4769,672
1132118,41539,815
1909908,69925,1062
773390,17372,5351
2405422,101081,2359
523528,17423,439
285456,4028,164
2404341,85048,711
506035,18560,579
1492332,25321,367
1598489,26378,603
431494,32591,145
8126578,353229,8954
640572,16687,459
913811,9336,604
616816,21557,751
425636,17124,329
1916165,50473,4968
384691,22337,309
623512,46612,691
911070,13152,877
2242244,66380,4752
352972,9354,831
15295839,701918,11126
1038421,3714,493
554050,43031,1027
1657028,125745,10772
1144377,18862,519
962644,37515,976
365152,19906,186
1147986,115365,681
370464,5274,164
560384,31165,187
1805753,259258,1975
740153,56077,1256
201811,2977,126
893445,51513,988
